"location","variant","date","num_sequences","perc_sequences","num_sequences_total"
"Bosnia and Herzegovina","Beta",2020-06-08,0,0,2
"Bosnia and Herzegovina","Delta",2020-06-08,0,0,2
"Bosnia and Herzegovina","Epsilon",2020-06-08,0,0,2
"Bosnia and Herzegovina","Eta",2020-06-08,0,0,2
"Bosnia and Herzegovina","Gamma",2020-06-08,0,0,2
"Bosnia and Herzegovina","Iota",2020-06-08,0,0,2
"Bosnia and Herzegovina","Kappa",2020-06-08,0,0,2
"Bosnia and Herzegovina","Lambda",2020-06-08,0,0,2
"Bosnia and Herzegovina","Mu",2020-06-08,0,0,2
"Bosnia and Herzegovina","Omicron",2020-06-08,0,0,2
"Bosnia and Herzegovina","S:677H.Robin1",2020-06-08,0,0,2
"Bosnia and Herzegovina","S:677P.Pelican",2020-06-08,0,0,2
"Bosnia and Herzegovina","others",2020-06-08,2,100,2
"Bosnia and Herzegovina","non_who",2020-06-08,2,100,2
"Bosnia and Herzegovina","Alpha",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.1.277",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.1.302",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.1.519",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.160",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.177",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.221",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.258",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.367",2020-07-20,0,0,1
"Bosnia and Herzegovina","B.1.620",2020-07-20,0,0,1
"Bosnia and Herzegovina","Beta",2020-07-20,0,0,1
"Bosnia and Herzegovina","Delta",2020-07-20,0,0,1
"Bosnia and Herzegovina","Epsilon",2020-07-20,0,0,1
"Bosnia and Herzegovina","Eta",2020-07-20,0,0,1
"Bosnia and Herzegovina","Gamma",2020-07-20,0,0,1
"Bosnia and Herzegovina","Iota",2020-07-20,0,0,1
"Bosnia and Herzegovina","Kappa",2020-07-20,0,0,1
"Bosnia and Herzegovina","Lambda",2020-07-20,0,0,1
"Bosnia and Herzegovina","Mu",2020-07-20,0,0,1
"Bosnia and Herzegovina","Omicron",2020-07-20,0,0,1
"Bosnia and Herzegovina","S:677H.Robin1",2020-07-20,0,0,1
"Bosnia and Herzegovina","S:677P.Pelican",2020-07-20,0,0,1
"Bosnia and Herzegovina","others",2020-07-20,1,100,1
"Bosnia and Herzegovina","non_who",2020-07-20,1,100,1
"Bosnia and Herzegovina","Alpha",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.1.277",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.1.302",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.1.519",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.160",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.177",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.221",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.258",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.367",2020-08-31,0,0,1
"Bosnia and Herzegovina","B.1.620",2020-08-31,0,0,1
"Bosnia and Herzegovina","Beta",2020-08-31,0,0,1
"Bosnia and Herzegovina","Delta",2020-08-31,0,0,1
"Bosnia and Herzegovina","Epsilon",2020-08-31,0,0,1
"Bosnia and Herzegovina","Eta",2020-08-31,0,0,1
"Bosnia and Herzegovina","Gamma",2020-08-31,0,0,1
"Bosnia and Herzegovina","Iota",2020-08-31,0,0,1
"Bosnia and Herzegovina","Kappa",2020-08-31,0,0,1
"Bosnia and Herzegovina","Lambda",2020-08-31,0,0,1
"Bosnia and Herzegovina","Mu",2020-08-31,0,0,1
"Bosnia and Herzegovina","Omicron",2020-08-31,0,0,1
"Bosnia and Herzegovina","S:677H.Robin1",2020-08-31,0,0,1
"Bosnia and Herzegovina","S:677P.Pelican",2020-08-31,0,0,1
"Bosnia and Herzegovina","others",2020-08-31,1,100,1
"Bosnia and Herzegovina","non_who",2020-08-31,1,100,1
"Bosnia and Herzegovina","Alpha",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.1.277",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.1.302",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.1.519",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.160",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.177",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.221",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.258",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.367",2020-09-14,0,0,1
"Bosnia and Herzegovina","B.1.620",2020-09-14,0,0,1
"Bosnia and Herzegovina","Beta",2020-09-14,0,0,1
"Bosnia and Herzegovina","Delta",2020-09-14,0,0,1
"Bosnia and Herzegovina","Epsilon",2020-09-14,0,0,1
"Bosnia and Herzegovina","Eta",2020-09-14,0,0,1
"Bosnia and Herzegovina","Gamma",2020-09-14,0,0,1
"Bosnia and Herzegovina","Iota",2020-09-14,0,0,1
"Bosnia and Herzegovina","Kappa",2020-09-14,0,0,1
"Bosnia and Herzegovina","Lambda",2020-09-14,0,0,1
"Bosnia and Herzegovina","Mu",2020-09-14,0,0,1
"Bosnia and Herzegovina","Omicron",2020-09-14,0,0,1
"Bosnia and Herzegovina","S:677H.Robin1",2020-09-14,0,0,1
"Bosnia and Herzegovina","S:677P.Pelican",2020-09-14,0,0,1
"Bosnia and Herzegovina","others",2020-09-14,1,100,1
"Bosnia and Herzegovina","non_who",2020-09-14,1,100,1
"Bosnia and Herzegovina","Alpha",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.1.277",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.1.302",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.1.519",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.160",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.177",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.221",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.258",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.367",2020-09-28,0,0,1
"Bosnia and Herzegovina","B.1.620",2020-09-28,0,0,1
"Bosnia and Herzegovina","Beta",2020-09-28,0,0,1
"Bosnia and Herzegovina","Delta",2020-09-28,0,0,1
"Bosnia and Herzegovina","Epsilon",2020-09-28,0,0,1
"Bosnia and Herzegovina","Eta",2020-09-28,0,0,1
"Bosnia and Herzegovina","Gamma",2020-09-28,0,0,1
"Bosnia and Herzegovina","Iota",2020-09-28,0,0,1
"Bosnia and Herzegovina","Kappa",2020-09-28,0,0,1
"Bosnia and Herzegovina","Lambda",2020-09-28,0,0,1
"Bosnia and Herzegovina","Mu",2020-09-28,0,0,1
"Bosnia and Herzegovina","Omicron",2020-09-28,0,0,1
"Bosnia and Herzegovina","S:677H.Robin1",2020-09-28,0,0,1
"Bosnia and Herzegovina","S:677P.Pelican",2020-09-28,0,0,1
"Bosnia and Herzegovina","others",2020-09-28,1,100,1
"Bosnia and Herzegovina","non_who",2020-09-28,1,100,1
"Bosnia and Herzegovina","Alpha",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.1.277",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.1.302",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.1.519",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.160",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.177",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.221",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.258",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.367",2020-10-12,0,0,1
"Bosnia and Herzegovina","B.1.620",2020-10-12,0,0,1
"Bosnia and Herzegovina","Beta",2020-10-12,0,0,1
"Bosnia and Herzegovina","Delta",2020-10-12,0,0,1
"Bosnia and Herzegovina","Epsilon",2020-10-12,0,0,1
"Bosnia and Herzegovina","Eta",2020-10-12,0,0,1
"Bosnia and Herzegovina","Gamma",2020-10-12,0,0,1
"Bosnia and Herzegovina","Iota",2020-10-12,0,0,1
"Bosnia and Herzegovina","Kappa",2020-10-12,0,0,1
"Bosnia and Herzegovina","Lambda",2020-10-12,0,0,1
"Bosnia and Herzegovina","Mu",2020-10-12,0,0,1
"Bosnia and Herzegovina","Omicron",2020-10-12,0,0,1
"Bosnia and Herzegovina","S:677H.Robin1",2020-10-12,0,0,1
"Bosnia and Herzegovina","S:677P.Pelican",2020-10-12,0,0,1
"Bosnia and Herzegovina","others",2020-10-12,1,100,1
"Bosnia and Herzegovina","non_who",2020-10-12,1,100,1
"Bosnia and Herzegovina","Alpha",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.1.277",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.1.302",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.1.519",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.160",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.177",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.221",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.258",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.367",2020-11-09,0,0,2
"Bosnia and Herzegovina","B.1.620",2020-11-09,0,0,2
"Bosnia and Herzegovina","Beta",2020-11-09,0,0,2
"Bosnia and Herzegovina","Delta",2020-11-09,0,0,2
"Bosnia and Herzegovina","Epsilon",2020-11-09,0,0,2
"Bosnia and Herzegovina","Eta",2020-11-09,0,0,2
"Bosnia and Herzegovina","Gamma",2020-11-09,0,0,2
"Bosnia and Herzegovina","Iota",2020-11-09,0,0,2
"Bosnia and Herzegovina","Kappa",2020-11-09,0,0,2
"Bosnia and Herzegovina","Lambda",2020-11-09,0,0,2
"Bosnia and Herzegovina","Mu",2020-11-09,0,0,2
"Bosnia and Herzegovina","Omicron",2020-11-09,0,0,2
"Bosnia and Herzegovina","S:677H.Robin1",2020-11-09,0,0,2
"Bosnia and Herzegovina","S:677P.Pelican",2020-11-09,0,0,2
"Bosnia and Herzegovina","others",2020-11-09,2,100,2
"Bosnia and Herzegovina","non_who",2020-11-09,2,100,2
"Bosnia and Herzegovina","Alpha",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.1.277",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.1.302",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.1.519",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.160",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.177",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.221",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.258",2020-11-23,1,50,2
"Bosnia and Herzegovina","B.1.367",2020-11-23,0,0,2
"Bosnia and Herzegovina","B.1.620",2020-11-23,0,0,2
"Bosnia and Herzegovina","Beta",2020-11-23,0,0,2
"Bosnia and Herzegovina","Delta",2020-11-23,0,0,2
"Bosnia and Herzegovina","Epsilon",2020-11-23,0,0,2
"Bosnia and Herzegovina","Eta",2020-11-23,0,0,2
"Bosnia and Herzegovina","Gamma",2020-11-23,0,0,2
"Bosnia and Herzegovina","Iota",2020-11-23,0,0,2
"Bosnia and Herzegovina","Kappa",2020-11-23,0,0,2
"Bosnia and Herzegovina","Lambda",2020-11-23,0,0,2
"Bosnia and Herzegovina","Mu",2020-11-23,0,0,2
"Bosnia and Herzegovina","Omicron",2020-11-23,0,0,2
"Bosnia and Herzegovina","S:677H.Robin1",2020-11-23,0,0,2
"Bosnia and Herzegovina","S:677P.Pelican",2020-11-23,0,0,2
"Bosnia and Herzegovina","others",2020-11-23,1,50,2
"Bosnia and Herzegovina","non_who",2020-11-23,2,100,2
"Bosnia and Herzegovina","Alpha",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.1.277",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.1.302",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.1.519",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.160",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.177",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.221",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.258",2020-12-07,1,33.33,3
"Bosnia and Herzegovina","B.1.367",2020-12-07,0,0,3
"Bosnia and Herzegovina","B.1.620",2020-12-07,0,0,3
"Bosnia and Herzegovina","Beta",2020-12-07,0,0,3
"Bosnia and Herzegovina","Delta",2020-12-07,0,0,3
"Bosnia and Herzegovina","Epsilon",2020-12-07,0,0,3
"Bosnia and Herzegovina","Eta",2020-12-07,0,0,3
"Bosnia and Herzegovina","Gamma",2020-12-07,0,0,3
"Bosnia and Herzegovina","Iota",2020-12-07,0,0,3
"Bosnia and Herzegovina","Kappa",2020-12-07,0,0,3
"Bosnia and Herzegovina","Lambda",2020-12-07,0,0,3
"Bosnia and Herzegovina","Mu",2020-12-07,0,0,3
"Bosnia and Herzegovina","Omicron",2020-12-07,0,0,3
"Bosnia and Herzegovina","S:677H.Robin1",2020-12-07,0,0,3
"Bosnia and Herzegovina","S:677P.Pelican",2020-12-07,0,0,3
"Bosnia and Herzegovina","others",2020-12-07,2,66.67,3
"Bosnia and Herzegovina","non_who",2020-12-07,3,100,3
"Bosnia and Herzegovina","Alpha",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.1.277",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.1.302",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.1.519",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.160",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.177",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.221",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.258",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.367",2020-12-21,0,0,1
"Bosnia and Herzegovina","B.1.620",2020-12-21,0,0,1
"Bosnia and Herzegovina","Beta",2020-12-21,0,0,1
"Bosnia and Herzegovina","Delta",2020-12-21,0,0,1
"Bosnia and Herzegovina","Epsilon",2020-12-21,0,0,1
"Bosnia and Herzegovina","Eta",2020-12-21,0,0,1
"Bosnia and Herzegovina","Gamma",2020-12-21,0,0,1
"Bosnia and Herzegovina","Iota",2020-12-21,0,0,1
"Bosnia and Herzegovina","Kappa",2020-12-21,0,0,1
"Bosnia and Herzegovina","Lambda",2020-12-21,0,0,1
"Bosnia and Herzegovina","Mu",2020-12-21,0,0,1
"Bosnia and Herzegovina","Omicron",2020-12-21,0,0,1
"Bosnia and Herzegovina","S:677H.Robin1",2020-12-21,0,0,1
"Bosnia and Herzegovina","S:677P.Pelican",2020-12-21,0,0,1
"Bosnia and Herzegovina","others",2020-12-21,1,100,1
"Bosnia and Herzegovina","non_who",2020-12-21,1,100,1
"Bosnia and Herzegovina","Alpha",2021-01-04,2,100,2
"Bosnia and Herzegovina","B.1.1.277",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.1.302",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.1.519",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.160",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.177",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.221",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.258",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.367",2021-01-04,0,0,2
"Bosnia and Herzegovina","B.1.620",2021-01-04,0,0,2
"Bosnia and Herzegovina","Beta",2021-01-04,0,0,2
"Bosnia and Herzegovina","Delta",2021-01-04,0,0,2
"Bosnia and Herzegovina","Epsilon",2021-01-04,0,0,2
"Bosnia and Herzegovina","Eta",2021-01-04,0,0,2
"Bosnia and Herzegovina","Gamma",2021-01-04,0,0,2
"Bosnia and Herzegovina","Iota",2021-01-04,0,0,2
"Bosnia and Herzegovina","Kappa",2021-01-04,0,0,2
"Bosnia and Herzegovina","Lambda",2021-01-04,0,0,2
"Bosnia and Herzegovina","Mu",2021-01-04,0,0,2
"Bosnia and Herzegovina","Omicron",2021-01-04,0,0,2
"Bosnia and Herzegovina","S:677H.Robin1",2021-01-04,0,0,2
"Bosnia and Herzegovina","S:677P.Pelican",2021-01-04,0,0,2
"Bosnia and Herzegovina","others",2021-01-04,0,0,2
"Bosnia and Herzegovina","non_who",2021-01-04,0,0,2
"Bosnia and Herzegovina","Alpha",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.1.277",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.1.302",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.1.519",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.160",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.177",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.221",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.258",2021-01-11,1,20,5
"Bosnia and Herzegovina","B.1.367",2021-01-11,0,0,5
"Bosnia and Herzegovina","B.1.620",2021-01-11,0,0,5
"Bosnia and Herzegovina","Beta",2021-01-11,0,0,5
"Bosnia and Herzegovina","Delta",2021-01-11,0,0,5
"Bosnia and Herzegovina","Epsilon",2021-01-11,0,0,5
"Bosnia and Herzegovina","Eta",2021-01-11,0,0,5
"Bosnia and Herzegovina","Gamma",2021-01-11,0,0,5
"Bosnia and Herzegovina","Iota",2021-01-11,0,0,5
"Bosnia and Herzegovina","Kappa",2021-01-11,0,0,5
"Bosnia and Herzegovina","Lambda",2021-01-11,0,0,5
"Bosnia and Herzegovina","Mu",2021-01-11,0,0,5
"Bosnia and Herzegovina","Omicron",2021-01-11,0,0,5
"Bosnia and Herzegovina","S:677H.Robin1",2021-01-11,0,0,5
"Bosnia and Herzegovina","S:677P.Pelican",2021-01-11,0,0,5
"Bosnia and Herzegovina","others",2021-01-11,4,80,5
"Bosnia and Herzegovina","non_who",2021-01-11,5,100,5
"Bosnia and Herzegovina","Alpha",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.1.277",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.1.302",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.1.519",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.160",2021-01-25,1,8.33,12
"Bosnia and Herzegovina","B.1.177",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.221",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.258",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.367",2021-01-25,0,0,12
"Bosnia and Herzegovina","B.1.620",2021-01-25,0,0,12
"Bosnia and Herzegovina","Beta",2021-01-25,0,0,12
"Bosnia and Herzegovina","Delta",2021-01-25,0,0,12
"Bosnia and Herzegovina","Epsilon",2021-01-25,0,0,12
"Bosnia and Herzegovina","Eta",2021-01-25,0,0,12
"Bosnia and Herzegovina","Gamma",2021-01-25,0,0,12
"Bosnia and Herzegovina","Iota",2021-01-25,0,0,12
"Bosnia and Herzegovina","Kappa",2021-01-25,0,0,12
"Bosnia and Herzegovina","Lambda",2021-01-25,0,0,12
"Bosnia and Herzegovina","Mu",2021-01-25,0,0,12
"Bosnia and Herzegovina","Omicron",2021-01-25,0,0,12
"Bosnia and Herzegovina","S:677H.Robin1",2021-01-25,0,0,12
"Bosnia and Herzegovina","S:677P.Pelican",2021-01-25,0,0,12
"Bosnia and Herzegovina","others",2021-01-25,11,91.67,12
"Bosnia and Herzegovina","non_who",2021-01-25,12,100,12
"Bosnia and Herzegovina","Alpha",2021-02-08,2,40,5
"Bosnia and Herzegovina","B.1.1.277",2021-02-08,0,0,5
"Bosnia and Herzegovina","B.1.1.302",2021-02-08,0,0,5
"Bosnia and Herzegovina","B.1.1.519",2021-02-08,0,0,5
"Bosnia and Herzegovina","B.1.160",2021-02-08,1,20,5
"Bosnia and Herzegovina","B.1.177",2021-02-08,0,0,5
"Bosnia and Herzegovina","B.1.221",2021-02-08,0,0,5
"Bosnia and Herzegovina","B.1.258",2021-02-08,0,0,5
"Bosnia and Herzegovina","B.1.367",2021-02-08,0,0,5
"Bosnia and Herzegovina","B.1.620",2021-02-08,0,0,5
"Bosnia and Herzegovina","Beta",2021-02-08,0,0,5
"Bosnia and Herzegovina","Delta",2021-02-08,0,0,5
"Bosnia and Herzegovina","Epsilon",2021-02-08,0,0,5
"Bosnia and Herzegovina","Eta",2021-02-08,0,0,5
"Bosnia and Herzegovina","Gamma",2021-02-08,0,0,5
"Bosnia and Herzegovina","Iota",2021-02-08,0,0,5
"Bosnia and Herzegovina","Kappa",2021-02-08,0,0,5
"Bosnia and Herzegovina","Lambda",2021-02-08,0,0,5
"Bosnia and Herzegovina","Mu",2021-02-08,0,0,5
"Bosnia and Herzegovina","Omicron",2021-02-08,0,0,5
"Bosnia and Herzegovina","S:677H.Robin1",2021-02-08,0,0,5
"Bosnia and Herzegovina","S:677P.Pelican",2021-02-08,0,0,5
"Bosnia and Herzegovina","others",2021-02-08,2,40,5
"Bosnia and Herzegovina","non_who",2021-02-08,3,60,5
"Bosnia and Herzegovina","Alpha",2021-02-22,7,63.64,11
"Bosnia and Herzegovina","B.1.1.277",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.1.302",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.1.519",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.160",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.177",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.221",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.258",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.367",2021-02-22,0,0,11
"Bosnia and Herzegovina","B.1.620",2021-02-22,0,0,11
"Bosnia and Herzegovina","Beta",2021-02-22,1,9.09,11
"Bosnia and Herzegovina","Delta",2021-02-22,0,0,11
"Bosnia and Herzegovina","Epsilon",2021-02-22,0,0,11
"Bosnia and Herzegovina","Eta",2021-02-22,0,0,11
"Bosnia and Herzegovina","Gamma",2021-02-22,0,0,11
"Bosnia and Herzegovina","Iota",2021-02-22,0,0,11
"Bosnia and Herzegovina","Kappa",2021-02-22,0,0,11
"Bosnia and Herzegovina","Lambda",2021-02-22,0,0,11
"Bosnia and Herzegovina","Mu",2021-02-22,0,0,11
"Bosnia and Herzegovina","Omicron",2021-02-22,0,0,11
"Bosnia and Herzegovina","S:677H.Robin1",2021-02-22,0,0,11
"Bosnia and Herzegovina","S:677P.Pelican",2021-02-22,0,0,11
"Bosnia and Herzegovina","others",2021-02-22,3,27.27,11
"Bosnia and Herzegovina","non_who",2021-02-22,3,27.27,11
"Bosnia and Herzegovina","Alpha",2021-03-08,9,56.25,16
"Bosnia and Herzegovina","B.1.1.277",2021-03-08,0,0,16
"Bosnia and Herzegovina","B.1.1.302",2021-03-08,0,0,16
"Bosnia and Herzegovina","B.1.1.519",2021-03-08,0,0,16
"Bosnia and Herzegovina","B.1.160",2021-03-08,1,6.25,16
"Bosnia and Herzegovina","B.1.177",2021-03-08,1,6.25,16
"Bosnia and Herzegovina","B.1.221",2021-03-08,0,0,16
"Bosnia and Herzegovina","B.1.258",2021-03-08,3,18.75,16
"Bosnia and Herzegovina","B.1.367",2021-03-08,0,0,16
"Bosnia and Herzegovina","B.1.620",2021-03-08,0,0,16
"Bosnia and Herzegovina","Beta",2021-03-08,0,0,16
"Bosnia and Herzegovina","Delta",2021-03-08,0,0,16
"Bosnia and Herzegovina","Epsilon",2021-03-08,0,0,16
"Bosnia and Herzegovina","Eta",2021-03-08,0,0,16
"Bosnia and Herzegovina","Gamma",2021-03-08,0,0,16
"Bosnia and Herzegovina","Iota",2021-03-08,0,0,16
"Bosnia and Herzegovina","Kappa",2021-03-08,0,0,16
"Bosnia and Herzegovina","Lambda",2021-03-08,0,0,16
"Bosnia and Herzegovina","Mu",2021-03-08,0,0,16
"Bosnia and Herzegovina","Omicron",2021-03-08,0,0,16
"Bosnia and Herzegovina","S:677H.Robin1",2021-03-08,0,0,16
"Bosnia and Herzegovina","S:677P.Pelican",2021-03-08,0,0,16
"Bosnia and Herzegovina","others",2021-03-08,2,12.5,16
"Bosnia and Herzegovina","non_who",2021-03-08,7,43.75,16
"Bosnia and Herzegovina","Alpha",2021-03-22,9,100,9
"Bosnia and Herzegovina","B.1.1.277",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.1.302",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.1.519",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.160",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.177",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.221",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.258",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.367",2021-03-22,0,0,9
"Bosnia and Herzegovina","B.1.620",2021-03-22,0,0,9
"Bosnia and Herzegovina","Beta",2021-03-22,0,0,9
"Bosnia and Herzegovina","Delta",2021-03-22,0,0,9
"Bosnia and Herzegovina","Epsilon",2021-03-22,0,0,9
"Bosnia and Herzegovina","Eta",2021-03-22,0,0,9
"Bosnia and Herzegovina","Gamma",2021-03-22,0,0,9
"Bosnia and Herzegovina","Iota",2021-03-22,0,0,9
"Bosnia and Herzegovina","Kappa",2021-03-22,0,0,9
"Bosnia and Herzegovina","Lambda",2021-03-22,0,0,9
"Bosnia and Herzegovina","Mu",2021-03-22,0,0,9
"Bosnia and Herzegovina","Omicron",2021-03-22,0,0,9
"Bosnia and Herzegovina","S:677H.Robin1",2021-03-22,0,0,9
"Bosnia and Herzegovina","S:677P.Pelican",2021-03-22,0,0,9
"Bosnia and Herzegovina","others",2021-03-22,0,0,9
"Bosnia and Herzegovina","non_who",2021-03-22,0,0,9
"Bosnia and Herzegovina","Alpha",2021-04-05,3,100,3
"Bosnia and Herzegovina","B.1.1.277",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.1.302",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.1.519",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.160",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.177",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.221",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.258",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.367",2021-04-05,0,0,3
"Bosnia and Herzegovina","B.1.620",2021-04-05,0,0,3
"Bosnia and Herzegovina","Beta",2021-04-05,0,0,3
"Bosnia and Herzegovina","Delta",2021-04-05,0,0,3
"Bosnia and Herzegovina","Epsilon",2021-04-05,0,0,3
"Bosnia and Herzegovina","Eta",2021-04-05,0,0,3
"Bosnia and Herzegovina","Gamma",2021-04-05,0,0,3
"Bosnia and Herzegovina","Iota",2021-04-05,0,0,3
"Bosnia and Herzegovina","Kappa",2021-04-05,0,0,3
"Bosnia and Herzegovina","Lambda",2021-04-05,0,0,3
"Bosnia and Herzegovina","Mu",2021-04-05,0,0,3
"Bosnia and Herzegovina","Omicron",2021-04-05,0,0,3
"Bosnia and Herzegovina","S:677H.Robin1",2021-04-05,0,0,3
"Bosnia and Herzegovina","S:677P.Pelican",2021-04-05,0,0,3
"Bosnia and Herzegovina","others",2021-04-05,0,0,3
"Bosnia and Herzegovina","non_who",2021-04-05,0,0,3
"Bosnia and Herzegovina","Alpha",2021-04-19,17,100,17
"Bosnia and Herzegovina","B.1.1.277",2021-04-19,0,0,17
"Bosnia and Herzegovina","B.1.1.302",2021-04-19,0,0,17
"Bosnia and Herzegovina","B.1.1.519",2021-04-19,0,0,17
